fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2008,INS-DESC,108,Orquesta Sinfónica Nacional,10,0,1,CULTURA MUSICAL UNIVERSAL  Y DE BOLIVIA,CULTURA UNIVERSAL Y DE BOLIVIA,973046,328973,22920,5000,0,0,0,0,0,1329939
2008,INS-DESC,108,Orquesta Sinfónica Nacional,99,-1,-1,PARTIDAS NO ASIGNABLES A PROGRAMAS,NO DECLARADO,0,0,0,0,0,54760,0,0,0,54760
2008,INS-DESC,109,Conservatorio Nacional de Música,10,0,1,FORMACION MUSICAL,FORMACION MUSICAL,728934,863329,69727,33252,0,0,0,0,0,1695242
2008,INS-DESC,109,Conservatorio Nacional de Música,98,0,1,GASTOS POR TRANSFERENCIA,GASTOS POR TRANSFERENCIA,0,0,0,0,0,0,1431,0,0,1431
2008,INS-DESC,109,Conservatorio Nacional de Música,99,0,1,SERVICIO DE LA DEUDA,SERVICIO DE LA DEUDA,0,0,0,0,0,31411,0,0,0,31411
2008,INS-DESC,111,Instituto Boliviano de la Ceguera,10,0,1,APOYO Y CAPACITACION A PERSONAS NO VIDENTES,APOYO Y CAPACITACION A PERSONAS NO VIDENTES,312187,144772,66808,24156,0,0,12354000,0,0,12901923
2008,INS-DESC,112,Comité Nacional de la Persona  con Discapacidad,10,0,1,ADMINISTRACION CONALPEDIS,APOYO Y POLITICAS EN TEMAS DE DISCAPACIDAD,231959,54381,16700,5000,0,0,0,0,0,308040
2008,INS-DESC,113,Fondo de Inversión para el Deporte,10,0,1,COORDINACIÓN FONDO DE INVERSIÓN PARA EL DEPORTE,COORDINACIÓN FONDO DE INVERSIÓN PARA EL DEPORTE,994771,170268,96530,0,0,0,0,0,0,1261569
2008,INS-DESC,113,Fondo de Inversión para el Deporte,11,0,1,APOYO A MUNICIPIOS Y PREFECTURAS,APOYO A MUNICIPIOS Y PREFECTURAS,0,180000,86784,0,0,0,1210652,0,0,1477436
2008,INS-DESC,113,Fondo de Inversión para el Deporte,12,0,1,CAPACITACIÓN DE RECURSOS HUMANOS Y DEPORTISTAS DE ALTO RENDI,CAPACITACIÓN DE RECURSOS HUMANOS Y DEPORTISTAS DE ALTO RENDI,0,410436,67000,0,0,0,1000000,0,0,1477436
2008,INS-DESC,113,Fondo de Inversión para el Deporte,13,0,1,APOYO A EVENTOS INTERNACIONALES,APOYO A EVENTOS INTERNACIONALES,0,0,0,0,0,0,1477436,0,0,1477436
2008,INS-DESC,113,Fondo de Inversión para el Deporte,14,0,1,APOYO A EVENTOS NACIONALES,APOYO A EVENTOS NACIONALES,0,0,300000,0,0,0,1177436,0,0,1477436
2008,INS-DESC,113,Fondo de Inversión para el Deporte,15,0,1,REFORZAMIENTO,REFORZAMIENTO,0,1100595,50000,117100,0,0,203573,0,0,1471268
2008,INS-DESC,115,Inst. Boliviano del Dep. la Educ. Física y la Rec - Bol.Dep.,10,0,1,COORDINACIÓN Y APOYO AL DEPORTE FORMATIVO Y RECREATIVO,ADMINISTRACION DEL DEPORTE FORMATIVO Y RECREATIVO,762179,82669,28303,0,0,0,0,0,0,873151
2008,INS-DESC,115,Inst. Boliviano del Dep. la Educ. Física y la Rec - Bol.Dep.,98,0,1,GASTOS POR TRANSFERENCIAS,TRANSFERENCIAS POR SUBVENCIONES,0,0,0,0,0,0,1000000,0,0,1000000
2008,INS-DESC,117,Dirección General de Aeronáutica Civil,0,0,1,REGULACION Y FISCALIZACION DE LA AVIACION CIVIL,REGULACION Y FISCALIZACION DE LA AVIACION CIVIL,4175092,5640659,1597500,21399226,25000,0,0,1776000,4248,34617725
2008,INS-DESC,117,Dirección General de Aeronáutica Civil,10,0,1,FORTALECIMIENTO DE LA SEGURIDAD AEROPORTUARIA,FORTALECIMIENTO DE LA SEGURIDAD AEROPORTUARIA,0,65000,0,0,0,0,0,0,0,65000
2008,INS-DESC,117,Dirección General de Aeronáutica Civil,11,0,1,FORTALECIMIENTO DEL INSTITUTO NACIONAL DE AVIACION CIVIL,CAPACITACION DEL PERSONAL AERONAUTICO,0,704759,120960,6005662,0,0,0,0,0,6831381
2008,INS-DESC,117,Dirección General de Aeronáutica Civil,11,1,0,FORTALECIMIENTO DEL INSTITUTO NACIONAL DE AVIACION CIVIL,CONST.EDIFICIO OFICINAS REGIONAL COCHABAMBA,0,0,0,240000,0,0,0,0,0,240000
2008,INS-DESC,117,Dirección General de Aeronáutica Civil,11,2,0,FORTALECIMIENTO DEL INSTITUTO NACIONAL DE AVIACION CIVIL,CONST. EDIFICIO DE OFICINAS INAC LA PAZ,0,0,0,240000,0,0,0,0,0,240000
2008,INS-DESC,117,Dirección General de Aeronáutica Civil,97,0,1,ACTIVOS FINANCIEROS,ACTIVOS FINANCIEROS,0,0,0,0,13040000,0,0,0,0,13040000
2008,INS-DESC,117,Dirección General de Aeronáutica Civil,98,0,1,SERVICIO DE LA DEUDA,SERVICIO DE LA DEUDA,0,0,0,0,0,358407,0,0,0,358407
2008,INS-DESC,117,Dirección General de Aeronáutica Civil,99,0,1,TRANSFERENCIAS,TRANSFERENCIAS,0,0,0,0,0,0,22943950,0,0,22943950
2008,INS-DESC,119,Agencia para el Des. de la Soc. de la Información Boliviana,10,0,1,DESARROLLO DE LA SOCIEDAD DE LA INFORMACION,APOYO ADMINISTRATIVO,1358617,470813,44606,68116,53616,0,0,116400,0,2112168
2008,INS-DESC,119,Agencia para el Des. de la Soc. de la Información Boliviana,11,0,1,UNIDAD TECNICA,APOYO TECNICO,0,147604,15250,0,0,0,0,0,0,162854
2008,INS-DESC,119,Agencia para el Des. de la Soc. de la Información Boliviana,98,0,1,GASTOS POR TRANSFERECNIAS,TRANSFERENCIAS A ENTIDADES PUBLICAS,0,0,0,0,0,0,2864,0,0,2864
2008,INS-DESC,119,Agencia para el Des. de la Soc. de la Información Boliviana,99,0,1,SERVICIO DE LA DEUDA,DEUDA FLOTANTE,0,0,0,0,0,104636,0,0,0,104636
2008,INS-DESC,120,Cmité Nal de Conmemoración del Bicentenario Prim.G.L.A,10,0,1,CONMEMORACION DEL GRITO LIBERTARIO,ADMINISTRACION DEL PROGRAMA 10,652910,443200,98890,15000,0,0,0,0,0,1210000
2008,INS-DESC,121,Instituto Boliviano de Ciencia y Tecnología Nuclear,10,0,1,SERVICIO DE INVESTIGACION DE TECNOLOGIA NUCLEAR,INVESTIGACIONES NUCLEARES,541460,224394,165300,0,0,0,0,25000,0,956154
2008,INS-DESC,124,Academia Nacional de Ciencias,10,0,1,"INVESTIGACION CIENTIFICA, TECNOLOGICA Y DE INNOVACION","INVESTIGACION CIENTIFICA, TECNOLOGICA Y DE INNOVACION",296193,73377,23714,0,0,0,0,0,0,393284
2008,INS-DESC,124,Academia Nacional de Ciencias,98,0,1,GASTOS POR TRANSFERENCIAS,GASTOS POR TRANSFERENCIA,0,0,0,0,0,0,96221,0,0,96221
2008,INS-DESC,133,Lotería Nacional de Beneficencia y Salubridad,10,0,1,FOMENTO A LA BENEFICENCIA PUBLICA Y SALUBRIDAD,FOMENTO A LA BENEFICENCIA PUBLICA Y SALUBRIDAD,4521371,8295742,1444349,1892759,0,1149878,15909437,30000,0,33243536
2008,INS-DESC,134,Consejo Nacional de Vivienda Policial,10,0,1,FINANCIAR CONSTRUCCIONES DE VIVIENDAS DE INTERES SOCIAL,Financiamiento para solucion de vivienda Policia Nacional,1272732,707788,274788,96483,36687686,3687868,3595,0,55680,42786620
2008,INS-DESC,137,Comité  Ejecutivo Universidad Boliviana,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,5371930,0,0,0,0,0,0,0,478624,5850554
2008,UNIV-PUB,138,Universidad Mayor Real y Pontificia de San Francisco Xavier,10,0,1,EDUCACION UNIVERSITARIA DE CALIDAD,EDUCACION UNIVERSITARIA DE CALIDAD,108139614,0,0,0,0,0,0,0,40191615,148331229
2008,UNIV-PUB,138,Universidad Mayor Real y Pontificia de San Francisco Xavier,10,1,0,EDUCACION UNIVERSITARIA DE CALIDAD,RESTAU. CASA MANUEL  ARGANDOÑA,0,25600,0,0,0,0,0,0,0,25600
2008,UNIV-PUB,139,Universidad Mayor de San Andrés,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,320977402,0,0,0,0,0,0,0,98823515,419800917
2008,UNIV-PUB,140,Universidad Pública de El Alto,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,24839271,0,0,0,0,0,0,0,31402029,56241300
2008,UNIV-PUB,141,Universidad Mayor de San Simón,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,200385519,0,0,0,0,0,0,0,102033550,302419069
2008,UNIV-PUB,142,Universidad Técnica de Oruro,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,66399079,0,0,0,0,0,0,0,46701310,113100389
2008,UNIV-PUB,143,Universidad Autónoma Tomás Frías,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,76082420,0,0,0,0,0,0,0,28502052,104584472
2008,UNIV-PUB,144,Universidad Nacional Siglo XX,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,15652435,0,0,0,0,0,0,0,14918118,30570553
2008,UNIV-PUB,145,Universidad Autónoma Juan Misael Saracho,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,67394445,0,0,0,0,0,0,0,44498961,111893406
2008,UNIV-PUB,146,Universidad Autónoma Gabriel René Moreno,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,253341644,0,0,0,0,0,0,0,111798315,365139959
2008,UNIV-PUB,147,Universidad Técnica del Beni Mariscal José  Ballivián,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,53791646,0,0,0,0,0,0,0,34882073,88673719
2008,UNIV-PUB,148,Universidad Amazónica de Pando,10,-1,-1,EDUCACION UNIVERSITARIA DE CALIDAD,NO DECLARADO,7128150,0,0,0,0,0,0,0,30960403,38088553
2008,INS-DESC,149,Consejo Nacional del Cine,3,0,1,FOMENTO AL ARTE AUDIOVISUAL,FOMENTO AL ARTE AUDIOVISUAL,431571,268518,11480,1853,633893,0,2450545,0,5000,3802860
2008,INS-DESC,149,Consejo Nacional del Cine,99,-1,-1,SERVICIO DE LA DEUDA,NO DECLARADO,0,0,0,0,0,7470,0,0,0,7470
2008,INS-DESC,152,Servicio Nacional de Defensa Pública,10,0,1,ACCESO A LA JUSTICIA,DEFENSA TECNICA PENAL,5314903,401992,214112,19200,0,0,0,0,0,5950207
2008,INS-DESC,153,Observatorio Nacional de la Calidad  Educativa,10,0,1,EVALUACION DE CALIDAD DE LA EDUCACION,EVALUACION DEL SISTEMA EDUCATIVO,1542612,400000,400000,0,0,0,0,0,0,2342612
2008,INS-DESC,154,Museo Nacional de Historia Natural,10,0,1,INVESTIGACION Y CONSERVACION DE LA BIODIVERSIDAD,INVESTIGACION Y CONSERVACION DE LA BIODIVERSIDAD,502709,74954,55416,39500,0,0,0,0,50382,722961
2008,INS-DESC,161,Superintendencia de Telecomunicaciones,10,0,1,REGULACION DEL SECTOR DE TELECOMUNICACIONES,ADMINISTRACION Y REGULACION,16696671,10470017,1636731,22653861,0,0,0,24600,205863,51687743
2008,INS-DESC,161,Superintendencia de Telecomunicaciones,97,0,1,TRANSFERENCIAS,ADMINISTRACION Y REGULACION,0,0,0,0,0,0,83495010,0,0,83495010
2008,INS-DESC,161,Superintendencia de Telecomunicaciones,98,0,1,APLICACIONES FINANCIERAS,ADMINISTRACION Y REGULACION,0,0,0,0,21162880,0,0,0,0,21162880
2008,INS-DESC,161,Superintendencia de Telecomunicaciones,99,0,1,SERVICIOS DE LA DEUDA,PARTIDAS NO ASIGNABLES A PROGRAMAS,0,0,0,0,0,10560724,0,0,0,10560724
2008,INS-DESC,162,Superintendencia de Electricidad,0,0,1,ADMINISTRACION DEL SISTEMA DE GESTION,ADMINISTRACION DEL SECTOR ELECTRICO,4012312,4799974,1044527,2538460,0,0,0,62500,220000,12677773
2008,INS-DESC,162,Superintendencia de Electricidad,10,0,1,REGULACION DEL SECTOR ELECTRICO,REGULACION DEL SECTOR ELECTRICO,11187474,9092122,347714,0,0,0,0,0,0,20627310
2008,INS-DESC,162,Superintendencia de Electricidad,97,0,1,APLICACIONES FINANCIERAS,GASTOS FINANCIEROS,0,0,0,0,1081953,0,0,0,0,1081953
2008,INS-DESC,162,Superintendencia de Electricidad,98,0,1,TRANSFERENCIAS,TRANSFERENCIAS,0,0,0,0,0,0,13294964,0,0,13294964
2008,INS-DESC,162,Superintendencia de Electricidad,99,0,1,SERVICIO DE LA DEUDA,PARTIDAS NO ASIGNABLE A PROGRAMAS,0,0,0,0,0,3249000,0,0,0,3249000
