fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2023,INS-DESC,108,Orquesta Sinfónica Nacional,1,0,1,ADMINISTRACIÓN CENTRAL - ADMINISTRACIÓN CENTRAL DE LA ORQUESTA SINFONICA NACIONAL,ADMINISTRACIÓN CENTRAL DE LA ORQUESTA SINFONICA NACIONAL,3241860,69429,0,0,0,0,0,0,0,3311289
2023,INS-DESC,108,Orquesta Sinfónica Nacional,78,0,1,DESARROLLO DE ACTIVIDADES RECREATIVAS Y CULTURALES - CULTURA MUSICAL UNIVERSAL Y DE BOLIVIA,CULTURA MUSICAL UNIVERSAL Y DE BOLIVIA,0,149576,111370,0,0,0,0,954,0,261900
2023,INS-DESC,109,Conservatorio Plurinacional de Musica,0,0,99,ADMINISTRACIÓN CENTRAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,1000,0,0,0,0,0,0,0,1000
2023,INS-DESC,109,Conservatorio Plurinacional de Musica,84,0,1,DESARROLLO DE LA EDUCACIÓN - EDUCACIÓN ARTÍSTICA MUSICAL,FORTALECIMIENTO DE LA GESTION EDUCATIVA,2927495,1870088,183718,32000,2000,85830,0,3792,0,5104923
2023,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,2,ADMINISTRACIÓN GENERAL,IMPLEMENTAR UN MODELO DE GESTIÓN EFICIENTE Y TRANSPARENTE,3050330,887657,405923,49100,0,0,0,5136,0,4398146
2023,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,93,ADMINISTRACIÓN GENERAL,INSERCIÓN LABORAL PERSONAS CON DISCAPACIDAD,579052,0,0,0,0,0,0,0,0,579052
2023,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,98,ADMINISTRACIÓN GENERAL,FORTALECIMIENTO INSTITUCIONAL PARA CONSOLIDAR UN MODELO DE GESTIÓN EFICIENTE Y TRANSPARENTE,0,0,0,97000,0,0,0,0,0,97000
2023,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,99,ADMINISTRACIÓN GENERAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,440,3114,0,0,0,0,0,0,3554
2023,INS-DESC,111,Instituto Boliviano de la Ceguera,1,0,98,ADMINISTRACIÓN,"PREVENCIÓN, CONTROL Y ATENCIÓN DEL CORONAVIRUS",0,1200,7120,0,0,0,0,0,0,8320
2023,INS-DESC,111,Instituto Boliviano de la Ceguera,90,3,1,PROMOCIÓN Y POLÍTICAS DE GÉNERO Y PROTECCIÓN SOCIAL - APOYO Y CAPACITACIÓN A PERSONAS CIEGAS,COADYUVAR AL DESARROLLO DE UN SER HUMANO INTEGRAL,0,118454,411369,38860,0,0,0,0,0,568683
