fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2005,INS-DESC,108,Orquesta Sinfónica Nacional,10,-1,-1,CULTURA MUSICAL UNIVERSAL EN BOLIVIA,NO DECLARADO,940493,456690,52633,12000,0,0,0,0,0,1461816
2005,INS-DESC,109,Conservatorio Nacional de Música,10,-1,-1,FORMACIÓN MUSICAL,NO DECLARADO,722705,1046574,60743,34200,0,0,1222,0,0,1865444
2005,INS-DESC,111,Instituto Boliviano de la Ceguera,10,-1,-1,ATENCION DE LA CEGUERA,NO DECLARADO,278376,153908,54000,43828,0,0,9179500,0,0,9709612
2005,INS-DESC,119,Agencia para el Des. de la Sociedad de la Información Boliv,10,0,1,ADMINISTRACION CENTRAL,Actividades del Programa  10,671167,486288,132052,14990,0,229296,2148,0,0,1535941
2005,INS-DESC,119,Agencia para el Des. de la Sociedad de la Información Boliv,11,0,1,DIRECCION TECNICA,Actividades del Programa  11,0,187310,32150,47141,0,0,0,0,0,266601
2005,INS-DESC,121,Instituto Boliviano de Ciencia y Tecnología Nuclear,10,0,1,SERVICIO DE INVESTIGACION DE TECNOLOGIA NUCLEAR,ACTIVIDAD DEL PROGRAMA CENTRAL,513848,213736,135530,0,0,0,0,40110,0,903224
2005,INS-DESC,124,Academia Nacional de Ciencias,10,-1,-1,ACADEMIA NACIONAL DE CIENCIAS,NO DECLARADO,292596,21957,13814,0,0,0,0,0,0,328367
2005,INS-DESC,124,Academia Nacional de Ciencias,11,-1,-1,MUSEO NACIONAL DE HISTORIA NATURAL,NO DECLARADO,641711,203370,186256,53000,0,0,0,0,1200,1085537
2005,INS-DESC,133,Loteria Nacional de Beneficencia y Salubridad,10,-1,-1,FOMENTO A LA BENEFICENCIA PUBLICA Y SALUBRIDAD,NO DECLARADO,2638862,2997620,1054350,680000,0,1641512,4082735,48221,0,13143300
2005,INS-DESC,134,Consejo Nacional de Vivienda Policial,10,-1,-1,FINANCIAMIENTO PARA LA CONSTRUCCIÓN Y DOTACIÓN DE VIVIENDA,NO DECLARADO,931842,813249,297771,115000,27091727,92800,2474,3545,55680,29404088
2005,INS-DESC,149,Consejo Nacional del Cine,10,-1,-1,PRODUCCIÓN AUDIOVISUAL CINEMATOGRÁFICA NACIONAL,NO DECLARADO,429571,394761,106107,43139,4029520,0,47364,12286,0,5062748
2005,INS-DESC,152,Servicio Nacional de Defensa Pública,0,0,1,ADMINISTRACION CENTRAL,Actividades del Programa  00,5364696,431458,131807,55000,0,0,17039,0,0,6000000
2005,INS-DESC,161,Superintendencia de Telecomunicaciones,10,0,1,REGULATORIO,Actividades del Programa  10,17395202,13823375,1107068,5765047,4957400,26401067,6781976,55000,0,76286135
2005,INS-DESC,161,Superintendencia de Telecomunicaciones,99,0,1,PARTIDAS NO ASIGNABLES A PROGRAMAS,Actividades del Programa  99,0,0,0,1217431,0,7431850,1623798,0,1685618,11958697
2005,INS-DESC,162,Superintendencia de Electricidad,10,0,1,GESTION INTERNA,Actividades del Programa  10,14067747,9285006,1045281,3763337,2929443,1326732,0,72721,0,32490267
2005,INS-DESC,162,Superintendencia de Electricidad,99,0,1,PARTIDAS NO ASIGNABLES A PROGRAMAS,Actividades del Programa  99,0,0,0,0,0,2590763,29420550,0,526157,32537470
2005,INS-DESC,163,Superintendencia de Hidrocarburos,10,0,1,SUP. DE HIDROCARBUROS,Actividades del Programa  10,18224595,24431675,1880000,12251182,19387795,5260306,28203576,73865,696880,110409874
2005,INS-DESC,164,Superintendencia de Transportes,10,0,1,ADMINISTRACIÓN Y REGULACIÓN DEL SECTOR DE TRANSPORTE,Actividades del Programa  10,7244692,1720401,400920,230267,169226,888218,2566918,11340,0,13231982
2005,INS-DESC,165,Superintendencia de Saneamiento Básico,14,0,1,REGULACION,Actividades del Programa  14,6100149,1591798,279093,73424,219577,933313,1605097,32000,120000,10954451
2005,INS-DESC,166,Superintendencia Agraria,11,0,1,SERVICIOS GENERALES Y ADMINISTRATIVOS DE APOYO,Actividades del Programa  11,3344432,728885,107461,0,0,0,0,415,0,4181193
2005,INS-DESC,166,Superintendencia Agraria,12,0,1,APROBACION Y CONTROL DE PRODUCTOS ORIENTADOS,Actividades del Programa  12,0,17154,19667,0,0,0,0,0,0,36821
2005,INS-DESC,166,Superintendencia Agraria,13,0,1,"ELABORACION, ACTUALIZACION, Y FISCALIZACION DE PRODUCTOS",Actividades del Programa  13,0,35848,37794,0,0,0,0,0,0,73642
2005,INS-DESC,166,Superintendencia Agraria,14,0,1,ATENCION SEGUIMIENTO Y CONTROL DE LA NORMATIVIDAD AGRARIA,Actividades del Programa  14,0,5662,11607,7279,0,0,0,0,0,24548
2005,INS-DESC,166,Superintendencia Agraria,99,0,1,TRANSFERENCIAS DE RECURSOS GENERADOS Y CAPTADOS,Actividades del Programa  99,0,0,0,0,0,0,22853,0,0,22853
2005,INS-DESC,167,Superintendencia Forestal,10,0,1,SUPERINTENDENCIA FORESTAL,ACTIVIDAD DEL PROGRAMA 10,13477759,2977500,1117595,756029,7890242,0,8843164,24800,500,35087589
2005,INS-DESC,168,Superintendencia de Empresas,0,-1,-1,PROGRAMA CENTRAL - SEMP,NO DECLARADO,8971296,2135230,313790,384080,0,0,0,7000,0,11811396
2005,INS-DESC,168,Superintendencia de Empresas,99,-1,-1,PARTIDAS NO ASIGNABLES A PROGRAMAS,NO DECLARADO,0,0,0,0,0,477222,21533,0,0,498755
2005,INS-DESC,169,Superintendencia Tributaria,10,0,1,RECURSOS DE ALZADA Y JERARQUICOS,Actividades del Programa  10,17422972,3569174,584236,48000,18000,0,0,0,0,21642382
2005,INS-DESC,170,Escuela Militar de Ingeniería,10,-1,-1,DIRECCION ADMINISTRATIVA,NO DECLARADO,16568044,5406881,2652670,5136477,2879532,708023,427875,1531480,0,35310982
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,10,0,1,ADMINISTRACION DE PROYECTOS DE INVESTIGACION Y EXTENCION,ADMINISTRACION DE PROYECTOS DE INVESTIGACION Y EXTENCION,722952,44721,69403,0,662374,0,8939094,550,0,10439094
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,1,0,PROYECTOS DE INVESTIGACION Y EXTENCION,MEJORAMIENTO DE DIFUSION DE SEMILLA DE ARROZ PARA PEQUEÑOS A,1113897,216053,253565,79137,0,0,0,2350,0,1665002
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,2,0,PROYECTOS DE INVESTIGACION Y EXTENCION,FORTALECIMIENTO DE INVESTIGACIÓN AGROPEC/FORES MEDIANTE COMU,295596,73556,40778,22000,0,0,0,825,0,432755
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,3,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVESTIGACIÓN Y PRODUCCIÓN DE SEMILLA BAJO RIEGO,519143,82639,79290,5000,0,0,0,3000,0,689072
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,4,0,PROYECTOS DE INVESTIGACION Y EXTENCION,VALORACIÓN DE SERVICIOS AMBIENTALES EN SISTEMAS AGROPECUARIO,152188,17222,15225,0,0,0,0,950,0,185585
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,5,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVESTIGACIÓN Y TRANSFERENCIA DEL CULTIVO TRIGO,435764,69546,47120,49000,0,0,0,1000,0,602430
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,6,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVESTIGACION PRODUCCION Y TRANSFERENCIA DE TECNOLOGIA ARROZ,795640,76786,96914,0,0,0,0,2080,0,971420
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,7,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVESTIGACION Y TRASNFERENCIA DE TECNOLOGIA DE MAIZ EN LOS V,364541,64604,52016,55525,0,0,0,718,0,537404
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,8,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVEST. Y TRANSF. DE TECNOLOGIA CULTIVO DE FRUTALES  EN TROP,202211,61720,39365,5000,0,0,0,950,0,309246
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,9,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVESTIGACION Y TRANSF. DE TECNOLOGIA EN PRODUCCION BOVINA Y,957748,136163,275673,35120,0,0,0,5428,0,1410132
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,10,0,PROYECTOS DE INVESTIGACION Y EXTENCION,SISTEMAS DE PRODUCCION AGROFORESTAL PARA EL DEPARTAMENTO DE,412131,69031,54031,5000,0,0,0,1500,0,541693
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,11,0,PROYECTOS DE INVESTIGACION Y EXTENCION,ALTERNATIVAS DE USO Y MANEJO DIVERSIFICADO Y SOSTENBILE DE B,585112,95838,58441,7000,0,0,0,1076,0,747467
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,12,0,PROYECTOS DE INVESTIGACION Y EXTENCION,DESARROLLO DE VARIEDADES Y MANEJO DEL CULTIVO DE SOYA,537714,66976,59303,7300,0,0,0,2750,0,674043
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,13,0,PROYECTOS DE INVESTIGACION Y EXTENCION,MEJORAMIENTO GENETICO Y MANEJO INTEGRADO DEL CULTIVO DEL ALG,281671,60640,37250,5750,0,0,0,1100,0,386411
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,14,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVESTIGACION Y TT DEL LABORATORIO DE ANALISIS DE SUELOS Y A,260534,48496,26000,5000,0,0,0,0,0,340030
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,15,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVESTIGACION DE MICROORGANISMOS EN BENEFICIO DE LA NUTRICIO,104497,253092,290399,7500,0,0,0,87819,0,743307
2005,INT-DESC-DEP,171,Centro de Investigación Agrícola Tropical,11,16,0,PROYECTOS DE INVESTIGACION Y EXTENCION,INVESTIGACION DIFUSION PRODUCCION DE VARIEDADES DE SEMILLA D,240319,61506,41074,32480,0,0,0,1120,0,376499
2005,INS-DESC,188,Complejo Indus. de los Rec.Evaporiticos del Salar de Uyuni,10,-1,-1,APROVECHAMIENTO DE LOS RECURSOS DEL SALAR DE UYUNI,NO DECLARADO,81089,27000,11911,0,0,0,0,0,0,120000
2005,INS-DESC,190,Superintendencia Nacional y Departamental de Minas,10,0,1,OTORGACION DE CONCESIONES MINERAS,ACTIVIDADES SUPERINTENDENCIA NAL Y DEPARTAMENTAL DE MINAS,2709830,900454,416838,100000,691081,316527,8569,0,0,5143299
2005,INS-DESC,192,Servicio al Mejoramiento de Navegación Amazónica,10,-1,-1,LIMPIEZA DE CANALES NAVEGABLES,NO DECLARADO,1613223,387367,200311,0,809608,161492,0,0,0,3172001
2005,INS-DESC,200,Registro Unico para la Administración Tributaria Municipal,10,0,1,REGISTRO UNICO PARA LA ADMINISTRACION TRIBUTARIA MUNICIPAL,PROGRAMA CENTRAL,5465042,6294463,852061,2011864,883459,365000,13458,550000,0,16435347
2005,INS-DESC,203,Superintendencia de Bancos y Entidades Financieras,10,0,1,SUPERVISION Y CONTROL DEL SISTEMA FINANCIERO,Actividades del Programa  10,25855481,17159169,2423660,2860000,340306,3720000,5015022,42420,10000,57426058
2005,INS-DESC,203,Superintendencia de Bancos y Entidades Financieras,11,0,1,UNIDAD DE INVESTIGACIONES FINANCIERAS,Actividades del Programa  11,2053798,1185634,288000,711140,341918,646500,6650,24000,0,5257640
2005,INS-DESC,204,Secretaría Ejecutiva - PL 480,10,-1,-1,ADMINISTRACION DEL PROGRAMA PL-480 TITULO III,NO DECLARADO,4929902,2288084,217412,238634,0,0,0,3400,0,7677432
2005,INS-DESC,204,Secretaría Ejecutiva - PL 480,11,-1,-1,PROGRAMA TITULO III/92 (UNIFICADO),NO DECLARADO,0,0,0,0,0,0,50506533,0,0,50506533
2005,INS-DESC,204,Secretaría Ejecutiva - PL 480,12,-1,-1,PROGRAMA MONETIZACION,NO DECLARADO,0,0,0,0,0,0,58412706,7604753,0,66017459
2005,INS-DESC,206,Instituto Nacional de Estadística,0,0,1,APOYO ADMINISTRATIVO,Actividades del Programa  00,2482372,1651024,211648,0,0,0,0,6000,0,4351044
2005,INS-DESC,206,Instituto Nacional de Estadística,10,0,1,ESTADISTICAS ECONOMICAS Y SOCIALES,Actividades del Programa  10,4778021,0,85280,0,0,0,0,0,0,4863301
2005,INS-DESC,206,Instituto Nacional de Estadística,11,0,1,"CENSOS, ENCUESTAS E INFORMATICA",Actividades del Programa  11,2965629,112967,93600,0,0,0,0,0,0,3172196
2005,INS-DESC,206,Instituto Nacional de Estadística,60,-1,-1,ENCUESTA CONTINUA DE HOGARES MECOVI 2002-2003,NO DECLARADO,0,926146,82180,0,0,0,0,0,0,1008326
2005,INS-DESC,207,Sistema de Regulación Sectorial,10,0,1,GESTION DE LA SUPERINTENDENCIA GENERAL,Actividades del Programa  10,10442620,11471662,828404,1754437,643663,782388,0,40000,198782,26161956
2005,INS-DESC,207,Sistema de Regulación Sectorial,11,0,1,FORTALECIMIENTO DEL SISTEMA ODECO,Actividades del Programa  11,0,9387716,372801,1567724,0,0,0,16000,0,11344241
2005,INS-DESC,207,Sistema de Regulación Sectorial,12,0,1,FONDO DE COMPENSACION DEL SIRESE,Actividades del Programa  12,0,3023544,0,0,0,2856545,0,0,0,5880089
2005,INS-DESC,207,Sistema de Regulación Sectorial,99,0,1,PARTIDAS NO ASIGNABLES A PROGRAMAS,Actividades del Programa  99,0,0,0,0,0,1635279,32657,0,0,1667936
2005,INS-DESC,209,Administración de Servicios Portuarios - Bolivia,10,0,1,ADMINISTRACION DE SERVICIOS PORTUARIOS DE BOLIVIA,SERVICIOS PORTUARIOS DE BOLIVIA,4108088,6305938,506350,290500,0,2052024,0,16100,21000,13300000
2005,INS-DESC,210,Unidad de Análisis de Políticas Sociales y Económicas,10,-1,-1,EVALUACION Y SEGUIMIENTO DE POLITICAS MACROECONOMICAS Y MACR,NO DECLARADO,6421145,390295,168509,9700,0,0,0,0,0,6989649
2005,INS-DESC,212,Instituto Nacional de Reforma Agraria,0,0,1,REORDENAMIENTO TERRITORIAL  SOBRE EL USO DEL SUELO,Actividades del Programa  00,8310236,1930031,365559,60204,0,0,0,6000,0,10672030
2005,INS-DESC,212,Instituto Nacional de Reforma Agraria,10,1,0,SANEAMIENTO SIMPLE SAN - SIM,SANEAMIENTO Y TITULACIÓN / CORREDOR SANTA CRUZ - PUERTO SUAR,0,241554,105308,5371400,0,0,0,0,0,5718262
2005,INS-DESC,212,Instituto Nacional de Reforma Agraria,10,2,0,SANEAMIENTO SIMPLE SAN - SIM,SANEAMIENTO DE TIERRAS Y CATASTRO LEGAL,0,610480,70895,17239945,0,0,0,0,0,17921320
2005,INS-DESC,212,Instituto Nacional de Reforma Agraria,11,0,1,SANEAMIENTO INTEGRADO AL CATASTRO LEGAL CAT - SAN,Actividades del Programa  11,0,1892436,50718,164624,0,0,0,0,0,2107778
