fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2009,INS-DESC,108,Orquesta Sinfónica Nacional,10,0,1,CULTURA MUSICAL UNIVERSAL Y DE BOLIVIA,CULTURA UNIVERSAL Y DE BOLIVIA,1032608,366563,22424,5000,0,0,0,0,0,1426595
2009,INS-DESC,108,Orquesta Sinfónica Nacional,99,-1,-1,PARTIDAS NO ASIGNABLES A PROGRAMAS,NO DECLARADO,0,0,0,0,0,54760,0,0,0,54760
2009,INS-DESC,109,Conservatorio Nacional de Música,10,0,1,FORMACION MUSICAL,FORMACION MUSICAL,728934,1047021,81800,137152,0,0,0,500,0,1995407
2009,INS-DESC,109,Conservatorio Nacional de Música,98,0,1,GASTOS POR TRANSFERENCIA,GASTOS POR TRANSFERENCIA,0,0,0,0,0,0,1431,0,0,1431
2009,INS-DESC,109,Conservatorio Nacional de Música,99,0,1,SERVICIO DE LA DEUDA,SERVICIO DE LA DEUDA,0,0,0,0,0,31411,0,0,0,31411
2009,INS-DESC,111,Instituto Boliviano de la Ceguera,10,0,10,APOYO Y CAPACITACION A PERSONAS NO VIDENTES,APOYO Y CAPACITACION A PERSONAS NO VIDENTES,312187,158604,69632,7500,0,0,14253150,0,0,14801073
2009,INS-DESC,112,Comité Nacional de la Persona  con Discapacidad,10,0,1,ADMINISTRACION DE CONALPEDIS,DISCAPACIDAD,276833,54497,16584,5000,0,0,0,0,0,352914
2009,INS-DESC,113,Fondo de Inversión para el Deporte,10,0,1,COORDINACION FONDO DE INVERSION PARA EL DEPORTE,COORDINACION FONDO DE INVERSION PARA EL DEPORTE,996689,233153,64974,1092,0,0,418,350,0,1296676
2009,INS-DESC,113,Fondo de Inversión para el Deporte,11,0,1,APOYO A MUNICIPIOS Y PREFECTURAS,APOYO A MUNICIPIOS Y PREFECTURAS,0,35467,227180,0,0,0,1206918,0,0,1469565
2009,INS-DESC,113,Fondo de Inversión para el Deporte,12,0,1,CAPACITACION DE RECURSOS HUMANOS Y DEPORTISTAS ALTO RENDIMIE,CAPACITACION DE RECURSOS HUMANOS Y DEPORTISTAS ALTO RENDIMIE,0,449565,0,0,0,0,1020000,0,0,1469565
2009,INS-DESC,113,Fondo de Inversión para el Deporte,13,0,1,APOYO A EVENTOS INTERNACIONALES,APOYO A EVENTOS INTERNACIONALES,0,0,0,0,0,0,1469565,0,0,1469565
2009,INS-DESC,113,Fondo de Inversión para el Deporte,14,0,1,APOYO A EVENTOS NACIONALES,APOYO A EVENTOS NACIONALES,0,0,0,0,0,0,1469565,0,0,1469565
2009,INS-DESC,113,Fondo de Inversión para el Deporte,15,0,1,REFORZAMIENTO,REFORZAMIENTO,0,0,0,0,0,0,1469563,0,0,1469563
2009,INS-DESC,114,Fondo Minero de Inversión,10,0,1,INVERSIONES MINERAS,INVERSIONES MINERAS PARA COOPERATIVAS,572012,121026,900286,94040,0,0,0,0,0,1687364
2009,INS-DESC,115,Inst. Boliviano del Dep. la Educ. Física y la Recreación,10,0,1,COORDINACION Y APOYO AL DEPORTE FORMATIVO Y RECREATIVO,ADMINISTRACION DEL DEPORTE FORMATIVO Y RECREATIVO,762179,74712,36260,0,0,0,0,0,0,873151
