fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2019,INS-DESC,108,Orquesta Sinfónica Nacional,0,0,99,ADMINISTRACION CENTRAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,150,0,0,0,0,0,0,0,150
2019,INS-DESC,108,Orquesta Sinfónica Nacional,78,0,1,CULTURA MUSICAL UNIVERSAL Y DE BOLIVIA,CULTURA MUSICAL UNIVERSAL Y DE BOLIVIA,3038539,708123,169078,120960,0,0,0,0,0,4036700
2019,INS-DESC,108,Orquesta Sinfónica Nacional,99,0,1,DEUDAS,OTRAS DEUDAS,0,0,0,0,0,6500,0,0,0,6500
2019,INS-DESC,109,Conservatorio Plurinacional de Musica,84,0,1,DESARROLLO DE LA EDUCACIÓN,FORTALECIMIENTO DE LA GESTION EDUCATIVA,2940949,2315794,179553,57400,0,88344,0,4437,0,5586477
2019,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,2,ADMINISTRACIÓN GENERAL,IMPLEMENTAR UN MODELO DE GESTIÓN EFICIENTE Y TRANSPARENTE,3478447,441168,659822,61692,0,0,0,0,0,4641129
2019,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,98,ADMINISTRACIÓN GENERAL,FORTALECIMIENTO INSTITUCIONAL PARA CONSOLIDAR UN MODELO DE GESTIÓN EFICIENTE Y TRANSPARENTE,0,149276,20150,36798,0,0,0,7800,0,214024
2019,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,99,ADMINISTRACIÓN GENERAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,2277,6553,0,0,0,0,0,0,8830
2019,INS-DESC,111,Instituto Boliviano de la Ceguera,90,0,3,APOYO Y CAPACITACION A PERSONAS CIEGAS,ASEGURAR EL ACCESO A LA INFORMACIÓN PRODUCIENDO MATERIAL EN FORMATO ACCESIBLE PARA FORTALECER EL,0,0,8500,0,0,0,0,0,0,8500
2019,INS-DESC,111,Instituto Boliviano de la Ceguera,90,0,4,APOYO Y CAPACITACION A PERSONAS CIEGAS,COADYUVAR AL DESARROLLO DE UN SER HUMANO INTEGRAL MEDIANTE LOS PROCESOS DE HABILITACIÓN Y REHABILITACIÓN,0,236176,124517,24040,0,0,0,0,0,384733
2019,INS-DESC,111,Instituto Boliviano de la Ceguera,98,0,1,PARTIDAS NACIONALES A PROGRAMAS - OTRAS TRANSFERENCIAS,COADYUVAR A LA DISMINUCIÓN DE LA EXTREMA POBREZA DEL PAÍS MEDIANTE EL PAGO DEL BONO ANUAL DE INDIGENCIA Y LA,0,14356,16847,0,0,0,38186600,0,0,38217803
2019,INS-DESC,112,Comité Nacional de la Persona con Discapacidad,0,0,1,ADMINISTRACION CENTRAL,ADMINISTRACION CONALPEDIS,455142,44600,65760,7000,0,0,0,0,0,572502
2019,INS-DESC,117,Dirección General de Aeronáutica Civil,0,0,1,ADMINISTRACIÓN CENTRAL DGAC,ADMINISTRACION CENTRAL DGAC,48742127,6068494,2320151,705842,0,0,0,4586780,3000,62426394
2019,INS-DESC,117,Dirección General de Aeronáutica Civil,0,0,99,ADMINISTRACIÓN CENTRAL DGAC,PARTICIPACIÓN Y CONTROL SOCIAL DGAC,0,10594,12670,0,0,0,0,0,0,23264
2019,INS-DESC,117,Dirección General de Aeronáutica Civil,14,0,1,FORMACIÓN Y CAPACITACIÓN DEL SECTOR AERONÁUTICO EN EL INAC,FORMACIÓN Y CAPACITACIÓN DEL SECTOR AERONÁUTICO EN EL INAC,0,2598355,1001903,227388,0,0,0,2500,0,3830146
