fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2022,INS-DESC,108,Orquesta Sinfónica Nacional,78,0,1,CULTURA MUSICAL UNIVERSAL Y DE BOLIVIA,CULTURA MUSICAL UNIVERSAL Y DE BOLIVIA,3220823,635104,240170,164730,0,0,0,670,0,4261497
2022,INS-DESC,108,Orquesta Sinfónica Nacional,99,0,1,DEUDAS,OTRAS DEUDAS,0,0,0,0,0,11000,0,16116,0,27116
2022,INS-DESC,109,Conservatorio Plurinacional de Musica,84,0,1,DESARROLLO DE LA EDUCACIÓN,FORTALECIMIENTO DE LA GESTION EDUCATIVA,2865626,1901674,185468,36500,2202,81516,0,3738,0,5076724
2022,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,2,ADMINISTRACIÓN GENERAL,IMPLEMENTAR UN MODELO DE GESTIÓN EFICIENTE Y TRANSPARENTE,3050366,807953,414261,101720,0,0,0,19080,0,4393380
2022,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,98,ADMINISTRACIÓN GENERAL,FORTALECIMIENTO INSTITUCIONAL PARA CONSOLIDAR UN MODELO DE GESTIÓN EFICIENTE Y TRANSPARENTE,0,28000,24,0,0,0,0,0,0,28024
2022,INS-DESC,111,Instituto Boliviano de la Ceguera,0,0,99,ADMINISTRACIÓN GENERAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,658,4192,0,0,0,0,0,0,4850
2022,INS-DESC,111,Instituto Boliviano de la Ceguera,1,0,98,ADMINISTRACIÓN,"PREVENCIÓN, CONTROL Y ATENCIÓN DEL CORONAVIRUS",0,1200,13366,0,0,0,0,0,0,14566
2022,INS-DESC,111,Instituto Boliviano de la Ceguera,90,0,4,APOYO Y CAPACITACION A PERSONAS CIEGAS,COADYUVAR AL DESARROLLO DE UN SER HUMANO INTEGRAL MEDIANTE LOS PROCESOS DE HABILITACIÓN Y REHABILITACIÓN,0,112908,332201,52454,0,0,0,0,0,497563
2022,INS-DESC,111,Instituto Boliviano de la Ceguera,90,0,93,APOYO Y CAPACITACION A PERSONAS CIEGAS,PERSONAS CON DISCAPACIDAD,579016,0,0,0,0,0,0,0,0,579016
2022,INS-DESC,111,Instituto Boliviano de la Ceguera,98,0,1,PARTIDAS NACIONALES A PROGRAMAS - OTRAS TRANSFERENCIAS,COADYUVAR A LA DISMINUCIÓN DE LA EXTREMA POBREZA DEL PAÍS MEDIANTE EL PAGO DEL BONO ANUAL DE INDIGENCIA Y LA,0,21494,44887,34300,0,0,44789000,0,0,44889681
2022,INS-DESC,112,Comité Nacional de la Persona con Discapacidad,0,0,1,ADMINISTRACION CENTRAL,ADMINISTRACION CONALPEDIS,473716,51200,64960,1200,0,0,0,0,0,591076
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,0,0,1,ADMINISTRACIÓN CENTRAL DGAC,ADMINISTRACION CENTRAL DGAC,45573155,1662528,436679,0,8048923,0,0,812536,0,56533821
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,0,0,99,ADMINISTRACIÓN CENTRAL DGAC,PARTICIPACIÓN Y CONTROL SOCIAL DGAC,0,6155,4448,0,0,0,0,0,0,10603
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,14,0,1,FORMACIÓN Y CAPACITACIÓN DEL SECTOR AERONÁUTICO EN EL INAC,FORMACIÓN Y CAPACITACIÓN DEL SECTOR AERONÁUTICO EN EL INAC,0,1185286,306985,0,0,0,0,340,0,1492611
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,14,0,2,FORMACIÓN Y CAPACITACIÓN DEL SECTOR AERONÁUTICO EN EL INAC,TRANSFERENCIAS A ORGANISMOS INTERNACIONALES,0,0,0,0,0,0,75377,0,0,75377
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,18,0,2,PROGRAMA ESTATAL DE SEGURIDAD OPERACIONAL,TRANSFERENCIAS A ORGANISMOS INTERNACIONALES OACI,0,0,0,0,0,0,385587,0,0,385587
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,21,0,1,NORMATIVIDAD DEL SISTEMA DE AVIACIÓN CIVIL,NORMATIVIDAD DEL SISTEMA DE AVIACION CIVIL,0,307255,16894,0,0,0,0,0,0,324149
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,22,0,1,FISCALIZACIÓN DE LA AVIACIÓN CIVIL,FISCALIZACIÓN DE LA AVIACIÓN CIVIL,0,615073,341349,0,0,0,0,3000,0,959422
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,22,0,2,FISCALIZACIÓN DE LA AVIACIÓN CIVIL,TRANSFERENCIAS A ORGANISMOS INTERNACIONALES,0,0,0,0,0,0,750135,0,0,750135
2022,INS-DESC,117,Dirección General de Aeronáutica Civil,99,0,21,SERVICIO DE LA DEUDA,SERVICIO DE LA DEUDA,0,0,0,0,0,4201247,0,0,0,4201247
2022,INS-DESC,119,Agencia para el Des. de la Soc. de la Información en Bolivia,0,0,1,"FORTALECIMIENTO DE LA GESTIÓN ADMINISTRATIVA, TÉCNICA, LEGAL Y DE CONTROL",GESTION ADMINISTRATIVA,1521897,1118094,337282,85800,1346430,400000,25000,1190640,0,6025143
2022,INS-DESC,119,Agencia para el Des. de la Soc. de la Información en Bolivia,0,0,99,"FORTALECIMIENTO DE LA GESTIÓN ADMINISTRATIVA, TÉCNICA, LEGAL Y DE CONTROL",PARTICIPACION Y CONTROL SOCIAL,0,0,2000,0,0,0,0,0,0,2000
2022,INS-DESC,119,Agencia para el Des. de la Soc. de la Información en Bolivia,10,0,1,"DESARROLLO, ADMINISTRACIÓN Y MEJORA DE SERVICIOS EN TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN",DESARROLLO TECNOLOGIAS DE INFORMACION Y COMUNICACION,921087,14000,0,0,13132,0,0,0,0,948219
2022,INS-DESC,119,Agencia para el Des. de la Soc. de la Información en Bolivia,10,0,2,"DESARROLLO, ADMINISTRACIÓN Y MEJORA DE SERVICIOS EN TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN",ADMINISTRACIÓN Y SOPORTE DE SERVICIOS,466800,402550,45968,442350,13132,0,0,0,0,1370800
2022,INS-DESC,119,Agencia para el Des. de la Soc. de la Información en Bolivia,10,0,3,"DESARROLLO, ADMINISTRACIÓN Y MEJORA DE SERVICIOS EN TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN",GESTIÓN Y MEJORA DE SERVICIOS,809686,447585,30200,25000,263202,0,0,0,0,1575673
2022,INS-DESC,119,Agencia para el Des. de la Soc. de la Información en Bolivia,90,0,93,PROMOCIÓN Y POLÍTICAS DE GENERO Y PROTECCIÓN SOCIAL,PERSONAS CON DISCAPACIDAD,259070,0,0,0,0,0,0,0,0,259070
2022,INS-DESC,124,Academia Nacional de Ciencias,10,0,1,"INVESTIGACION CIENTIFICA, TECNOLOGICA Y DE INNOVACION.",ACADEMIA NACIONAL DE CIENCIAS,611033,104920,76078,37500,0,0,0,0,0,829531
2022,INS-DESC,129,Escuela de Gestión Pública Plurinacional,0,0,1,ADMINISTRACION CENTRAL,ACTIVIDADES ADMINISTRACIÓN CENTRAL,6976863,2799387,563890,372000,0,0,0,1704743,0,12416883
2022,INS-DESC,129,Escuela de Gestión Pública Plurinacional,0,0,4,ADMINISTRACION CENTRAL,ACTIVIDADES DIRECCION GENERAL EJECUTIVA (DGE),0,403200,56000,0,0,0,0,0,0,459200
2022,INS-DESC,129,Escuela de Gestión Pública Plurinacional,0,0,98,ADMINISTRACION CENTRAL,"PREVENCIÒN, CONTROL Y ATENCIÒN DEL CORONAVIRUS",0,0,10852,0,0,0,0,0,0,10852
2022,INS-DESC,129,Escuela de Gestión Pública Plurinacional,0,0,99,ADMINISTRACION CENTRAL,PARTICIPACIÓN Y CONTROL SOCIAL,0,0,5200,0,0,0,0,0,0,5200
2022,INS-DESC,129,Escuela de Gestión Pública Plurinacional,84,0,1,SERVICIO FORMACIÓN Y CAPACITACIÓN,ACTIVIDADES UNIDAD DE DESARROLLO DEL SERVIDOR PÚBLICO - UDSP,1907145,3005970,92700,0,0,0,0,0,0,5005815
2022,INS-DESC,129,Escuela de Gestión Pública Plurinacional,85,0,1,SERVICIO DE INNOVACIÓN ACADÉMICA,ACTIVIDADES UNIDAD DE INVESTIGACIÓN Y DESARROLLO - UID,928239,1019268,25920,0,0,0,0,0,0,1973427
2022,INS-DESC,129,Escuela de Gestión Pública Plurinacional,90,0,93,PROMOCIÓN Y POLÍTICAS DE GENERO Y PROTECCIÓN SOCIAL,PERSONAS CON DISCAPACIDAD,59812,0,0,0,0,0,0,0,0,59812
2022,INS-DESC,129,Escuela de Gestión Pública Plurinacional,99,0,21,DEUDA PÚBLICA,DEUDA RECURRENTE Y COMERCIALES,0,0,0,0,0,187041,0,0,0,187041
2022,INSFINOBAN,130,Fondo de Financiamiento para la Minería,48,0,1,FOFIM - GASTO OPERATIVO,GASTOS OPERATIVOS DE FUNCIONAMIENTO,3120303,406206,266486,66500,0,0,0,13194,0,3872689
2022,INSFINOBAN,130,Fondo de Financiamiento para la Minería,97,0,1,PRESTAMOS DE FOMENTO A LAS COOPERATIVAS,PRESTAMOS DE FOMENTO PARA LAS COOPERATIVAS MINERAS,0,0,0,0,28941560,0,0,0,0,28941560
2022,INSFINOBAN,130,Fondo de Financiamiento para la Minería,99,0,1,SERVICIO DE LA DEUDA,DEVENGADOS DE SERVICIOS PERSONALES Y OTROS,0,0,0,0,0,233148,0,0,0,233148
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,0,0,1,ADMINISTRACION CENTRAL SEDEM,ADMINISTRACION CENTRAL SEDEM,5093462,1367988,375780,231425,19801416,0,0,1223000,0,28093071
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,0,0,2,ADMINISTRACION CENTRAL SEDEM,FORTALECIMIENTO EMPRESAS,13221131,2563157,1286355,1500000,0,0,0,5000,0,18575643
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,21,0,1,DESARROLLO EPP PAPELBOL,GESTIÓN ADMINISTRATIVA PAPELBOL,8033346,10772915,21098586,2705000,0,656830,0,2114400,0,45381077
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,21,0,3,DESARROLLO EPP PAPELBOL,RESMADO DE PAPEL - PARQUE SANTIVAÑES,0,494900,488030,628300,0,0,0,0,0,1611230
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,21,0,4,DESARROLLO EPP PAPELBOL,GESTION COMERCIAL  PAPELBOL,0,926000,200000,42500,0,0,0,0,350000,1518500
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,22,0,1,IMPLEMENTACION EPP ECEBOL,GESTION OPERATIVA ECEBOL,6094158,6107899,2626767,688800,17732025,287102502,0,7183968,0,327536119
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,22,0,2,IMPLEMENTACION EPP ECEBOL,GESTION PRODUCTIVA - ECEBOL,13508780,163387677,88305914,10525746,0,0,0,5130865,0,280858982
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,22,0,3,IMPLEMENTACION EPP ECEBOL,GESTION COMERCIAL - ECEBOL,1320294,10020849,235200,258941,0,0,0,0,0,11835284
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,22,0,5,IMPLEMENTACION EPP ECEBOL,GESTIÓN EN COMUNICACIONES,427623,2114391,84680,87850,0,0,0,0,0,2714544
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,22,0,6,IMPLEMENTACION EPP ECEBOL,GESTIÓN DE RSE,552007,28680,373360,0,0,0,0,0,0,954047
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,22,01320000100000,0,IMPLEMENTACION EPP ECEBOL,IMPLEM. PLANTA DE CEMENTO DEPARTAMENTO DE ORURO,0,0,0,40000000,0,0,0,0,0,40000000
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,22,01320007300000,0,IMPLEMENTACION EPP ECEBOL,IMPLEM. DE UNA PLANTA DE CEMENTO EN EL DEPARTAMENTO DE POTOSI LOCALIDAD DE CHIUTARA,7394746,46330782,43091153,21243984,0,0,0,0,0,118060665
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,24,0,1,EPP ABONOS Y FERTILIZANTES,GESTION OPERATIVA TECNICO-ADMINISTRATIVO EEPAF,5714944,1253468,726953,228500,0,693312,0,2037713,0,10654890
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,24,0,2,EPP ABONOS Y FERTILIZANTES,PRODUCCION DE ABONOS Y FERTILIZANTES,0,562320,1340008,0,0,0,0,0,0,1902328
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,24,0,3,EPP ABONOS Y FERTILIZANTES,GESTION COMERCIAL EEPAF,0,1227920,9742180,16000,0,0,0,0,0,10986100
2022,INS-DESC,132,Servicio de Desarrollo de las Empresas Púb. Productivas,24,0,8,EPP ABONOS Y FERTILIZANTES,FOMENTO A LA PRODUCCION DE TRIGO,367250,697208,6793114,641680,0,0,0,2748446,0,11247698
