fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2010,OE,6,Vicepresidencia del Estado Plurinacional,13,0,1,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL,5221271,11899430,2879299,0,0,0,0,0,0,20000000
2010,OE,10,Ministerio de Relaciones Exteriores,0,0,1,GESTIÓN POLITICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,DIRECCIÓN SUPERIOR Y ADMINISTRACIÓN CENTRAL,10118667,8858387,1877326,1079141,0,0,0,2200,0,21935721
2010,OE,10,Ministerio de Relaciones Exteriores,10,0,1,"FORT. DE LAS RELACIONES INT. AMBITO POLITICO, SOCIAL Y CULTU",VICEMINISTERIO DE RELACIONES EXTERIORES,9048160,2073691,548165,168514,0,0,0,1100,0,11839630
2010,OE,10,Ministerio de Relaciones Exteriores,11,0,1,FORT. DE LAS RELACIONES INT. AMBITO ECONÓMICO COMERCIAL,VICEMINISTERIO DE COMERCIO EXTERIOR E INTEGRACIÓN,3913463,1575800,188430,139368,0,0,0,1000,0,5818061
2010,OE,10,Ministerio de Relaciones Exteriores,12,0,1,FORTALECIMENTO Y MODERNIZACIÓN DE LA GESTION INSTITUCIONAL,VICEMINISTERIO DE GESTIÓN INSTITUCIONAL,3959743,1559337,433213,230180,0,0,0,1000,0,6183473
2010,OE,10,Ministerio de Relaciones Exteriores,13,0,1,FORT. DE LAS RR. BILATERALES Y APOYO AL CIUDADANO BOLIVIANO,"SERVICIO DIPLOMATICO, CONSULAR Y AGREGADOS COMERCIALES",65381946,107774269,3154704,654018,0,0,0,0,0,176964937
2010,OE,10,Ministerio de Relaciones Exteriores,14,0,1,APOYO AL DESARROLLO DE VALORES HUMANOS,APOYO AL DESARROLLO DE VALORES HUMANOS,3471725,0,0,0,0,0,0,0,0,3471725
2010,OE,10,Ministerio de Relaciones Exteriores,15,0,1,POLITICAS ANTIDROGAS,SECRETARIA DE COORDINACION DEL CONALTID,0,295034,42095,15000,0,0,0,0,0,352129
2010,OE,10,Ministerio de Relaciones Exteriores,16,0,1,TRATADO DE COMERCIO DE LOS PUEBLOS,TRATADO DE COMERCIO DE LOS PUEBLOS,711757,533451,51117,60320,0,0,0,0,2000,1358645
2010,OE,10,Ministerio de Relaciones Exteriores,17,0,4,APOYO AL CIUDADANO BOLIVIANO EN EL EXTERIOR DEL PAÍS,GESTORIA CONSULAR  LEY 3108,0,9466877,253310,369244,0,0,0,0,0,10089431
2010,OE,10,Ministerio de Relaciones Exteriores,21,0,1,ADMINISTRACIÓN DE LOS REC. NAT.COMPARTIDOS DEL SIST.TDPS-ALT,ADMINISTRACIÓN DE LOS REC. NAT.COMPARTIDOS DEL SIST.TDPS-ALT,240920,236714,60085,0,0,0,0,0,0,537719
2010,OE,15,Ministerio de Gobierno,0,0,1,ADMINISTRACION GENERAL DE LA SEGURIDAD,ADMINISTRACION INSTITUCIONAL,13798561,8459521,6175885,1313464,7040000,0,0,200000,0,36987431
2010,OE,15,Ministerio de Gobierno,0,0,2,ADMINISTRACION GENERAL DE LA SEGURIDAD,ADMINISTRACION DE RECAUDACIONES,0,2936297,1563703,360000,0,0,0,0,0,4860000
2010,OE,15,Ministerio de Gobierno,0,0,3,ADMINISTRACION GENERAL DE LA SEGURIDAD,DIRCABI,3717440,1595680,569129,510669,0,0,0,0,0,6392918
2010,OE,15,Ministerio de Gobierno,10,0,1,REGIMEN INTERIOR Y POLICIA,REGIMEN INTERIOR Y POLICIA,1494976,1098577,402000,338000,0,0,0,0,0,3333553
2010,OE,15,Ministerio de Gobierno,10,0,2,REGIMEN INTERIOR Y POLICIA,REGIMEN PENITENCIARIO,3466910,10507729,19120775,357450,0,0,0,0,0,33452864
2010,OE,15,Ministerio de Gobierno,10,0,3,REGIMEN INTERIOR Y POLICIA,SERVICIO NACIONAL DE MIGRACION,8088253,3621000,2224157,750000,30000,0,0,0,0,14713410
