fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2014,OE,6,Vicepresidencia del Estado Plurinacional,1,0,1,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL - PALP,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL - PALP,9931819,9932352,3838317,365886,0,0,0,0,0,24068374
2014,OE,6,Vicepresidencia del Estado Plurinacional,1,0,10,VICEPRESIDENCIA DEL ESTADO PLURINACIONAL - PALP,CONTROL SOCIAL,0,3800,3000,0,0,0,0,0,0,6800
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,1,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,DIRECCIÓN GENERAL DE ASUNTOS ADMINISTRATIVOS,15009153,4135248,756736,0,0,0,0,0,0,19901137
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,2,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,GABINETE MINISTERIAL,0,693858,6142,0,0,0,0,0,0,700000
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,3,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,DIRECCIÓN GENERAL DE ASUNTOS JURÍDICOS,0,468509,0,39400,0,0,0,0,0,507909
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,4,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,DIRECCIÓN GENERAL DE PLANIFICACIÓN,0,129120,1898,35900,0,0,0,0,0,166918
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,5,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,AUDITORIA INTERNA,0,159712,0,0,0,0,0,0,0,159712
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,6,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,COMUNICACIÓN SOCIAL,0,229560,0,10440,0,0,0,0,0,240000
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,7,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,TRANSPARENCIA INSTITUCIONAL,0,122159,5651,16000,0,0,0,0,0,143810
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,8,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,CONARE,0,97841,10390,28000,0,0,0,0,0,136231
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,9,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,DIPLOMACIA DE LOS PUEBLOS,0,1000000,0,0,0,0,0,0,0,1000000
2014,OE,10,Ministerio de Relaciones Exteriores,0,0,10,GESTIÓN POLÍTICA Y ADM. DEL SERVICIO DE RELACIONES EXTERIORE,PARTICIPACIÓN Y CONTROL SOCIAL,0,6000,0,0,0,0,0,0,0,6000
2014,OE,10,Ministerio de Relaciones Exteriores,10,0,1,"FORT. DE LAS RELACIONES INT. AMBITO POLÍTICO, SOCIAL Y CULTU",GABINETE DEL VICEMINISTERIO DE RELACIONES EXTERIORES,11049629,772240,60217,28720,0,0,0,0,0,11910806
2014,OE,10,Ministerio de Relaciones Exteriores,10,0,2,"FORT. DE LAS RELACIONES INT. AMBITO POLÍTICO, SOCIAL Y CULTU",CEREMONIAL DEL ESTADO PLURINACIONAL,0,445095,87942,0,0,0,0,0,0,533037
2014,OE,10,Ministerio de Relaciones Exteriores,10,0,3,"FORT. DE LAS RELACIONES INT. AMBITO POLÍTICO, SOCIAL Y CULTU",RELACIONES BILATERALES,0,380889,164833,103862,0,0,0,0,0,649584
2014,OE,10,Ministerio de Relaciones Exteriores,10,0,4,"FORT. DE LAS RELACIONES INT. AMBITO POLÍTICO, SOCIAL Y CULTU",RELACIONES MULTILATERALES,0,1111451,62507,31548,0,0,0,0,0,1205506
2014,OE,10,Ministerio de Relaciones Exteriores,10,0,5,"FORT. DE LAS RELACIONES INT. AMBITO POLÍTICO, SOCIAL Y CULTU","LIMITES, FRONTERAS Y AGUAS INTERNACIONALES TRANSFRONTERIZAS",0,847281,135375,87012,0,0,0,800,0,1070468
2014,OE,10,Ministerio de Relaciones Exteriores,11,0,1,FORT. DE LAS RELACIONES INT. AMBITO ECONÓMICO COMERCIAL,GABINETE DEL VICEMINISTERIO DE COMERCIO EXTERIOR E INTEGRACIÓN,5091270,365080,3120,0,0,0,0,0,0,5459470
2014,OE,10,Ministerio de Relaciones Exteriores,11,0,2,FORT. DE LAS RELACIONES INT. AMBITO ECONÓMICO COMERCIAL,INTEGRACIÓN Y COOPERACIÓN ECONÓMICA,0,828718,10140,0,0,0,0,0,0,838858
2014,OE,10,Ministerio de Relaciones Exteriores,11,0,3,FORT. DE LAS RELACIONES INT. AMBITO ECONÓMICO COMERCIAL,ACUERDOS COMERCIALES Y DE INVERSIÓN,0,793540,27040,18280,0,0,0,0,0,838860
2014,OE,10,Ministerio de Relaciones Exteriores,12,0,1,FORTALECIMIENTO Y MODERNIZACIÓN DE LA GESTIÓN INSTITUCIONAL,GABINETE DEL VICEMINISTERIO DE GESTIÓN INSTITUCIONAL Y CONSULAR,8642424,800230,358752,0,0,0,0,0,0,9801406
2014,OE,10,Ministerio de Relaciones Exteriores,12,0,2,FORTALECIMIENTO Y MODERNIZACIÓN DE LA GESTIÓN INSTITUCIONAL,ASUNTOS CONSULARES,0,93024,54195,54800,0,0,0,0,0,202019
2014,OE,10,Ministerio de Relaciones Exteriores,12,0,3,FORTALECIMIENTO Y MODERNIZACIÓN DE LA GESTIÓN INSTITUCIONAL,ACADEMIA DIPLOMÁTICA PLURINACIONAL,0,473036,12820,10000,0,0,0,0,0,495856
2014,OE,10,Ministerio de Relaciones Exteriores,12,0,4,FORTALECIMIENTO Y MODERNIZACIÓN DE LA GESTIÓN INSTITUCIONAL,COORDINACIÓN INSTITUCIONAL Y LEGALIZACIONES,0,165646,9850,29800,0,0,0,0,0,205296
2014,OE,10,Ministerio de Relaciones Exteriores,12,0,5,FORTALECIMIENTO Y MODERNIZACIÓN DE LA GESTIÓN INSTITUCIONAL,"EVALUACIÓN, CALIFICACIÓN Y PROCESOS",0,194100,1560,18583,0,0,0,0,0,214243
2014,OE,10,Ministerio de Relaciones Exteriores,12,0,6,FORTALECIMIENTO Y MODERNIZACIÓN DE LA GESTIÓN INSTITUCIONAL,REGIONAL COCHABAMBA,0,89137,34746,30100,0,0,0,0,0,153983
2014,OE,10,Ministerio de Relaciones Exteriores,12,0,7,FORTALECIMIENTO Y MODERNIZACIÓN DE LA GESTIÓN INSTITUCIONAL,REGIONAL SANTA CRUZ,0,113828,34672,1500,0,0,0,0,0,150000
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,1,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES","COORDINADORA DEL SERVICIO DIPLOMATICO, CONSULAR Y AGREGADOS",75129725,67514557,0,0,0,0,0,0,0,142644282
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,2,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN ARGENTINA,0,579420,122496,91524,0,0,0,0,0,793440
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,3,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN BRASIL,0,1023120,62640,0,0,0,0,0,0,1085760
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,4,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN COLOMBIA,0,637265,72655,0,0,0,0,0,0,709920
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,5,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN ECUADOR,0,485585,15535,0,0,0,0,0,0,501120
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,6,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN PERU,0,473280,194880,0,0,0,0,0,0,668160
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,7,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN PARAGUAY,0,531347,35197,26448,0,0,0,0,0,592992
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,8,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN URUGUAY,0,513647,112752,0,0,0,0,0,0,626399
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,9,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN VENEZUELA,0,412206,47154,0,0,0,0,0,0,459360
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,10,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN MEXICO,0,523670,60970,0,0,0,0,0,0,584640
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,11,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN CANADA,0,801792,33408,0,0,0,0,0,0,835200
2014,OE,10,Ministerio de Relaciones Exteriores,13,0,12,"SERVICIO DIPLOMÁTICO, CONSULAR Y AGREGADOS COMERCIALES",EMBAJADA EN ESTADOS UNIDOS,0,1037040,215760,0,0,0,0,0,0,1252800
