fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2005,OE,10,Ministerio de Relaciones Exteriores y Culto,0,-1,-1,DIRECCION SUPERIOR Y ADMINISTRACION CENTRAL,NO DECLARADO,20779330,4907633,1428284,268742,0,0,0,0,0,27383989
2005,OE,10,Ministerio de Relaciones Exteriores y Culto,10,-1,-1,VICEMINISTERIO DE RELACIONES EXTERIORES Y CULTO,NO DECLARADO,0,1246145,101215,0,0,0,0,0,0,1347360
2005,OE,10,Ministerio de Relaciones Exteriores y Culto,11,-1,-1,VICEMINISTERIO DE RELACIONES ECONOMICAS INTERNACIONALES,NO DECLARADO,0,840749,109251,0,0,0,0,0,0,950000
2005,OE,10,Ministerio de Relaciones Exteriores y Culto,12,-1,-1,"SERVICIO DIPLOMATICO, CONSULAR Y AGREGADOS COMERCIALES",NO DECLARADO,96175919,33342234,1517796,982291,0,0,0,0,0,132018240
2005,OE,10,Ministerio de Relaciones Exteriores y Culto,13,-1,-1,AUTORIDAD BINACIONAL LAGO TITICACA,NO DECLARADO,364689,265447,75708,3748,0,0,0,0,0,709592
2005,OE,10,Ministerio de Relaciones Exteriores y Culto,14,-1,-1,SERVICIO NACIONAL DE CULTO,NO DECLARADO,2358069,0,0,0,0,0,0,0,0,2358069
2005,OE,10,Ministerio de Relaciones Exteriores y Culto,15,-1,-1,SECRETARIA DE COORDINACION CONALTID,NO DECLARADO,0,864612,170000,0,0,0,0,0,0,1034612
2005,OE,15,Ministerio de Gobierno,0,0,1,ADMINISTRACION DE LA SEGURIDAD,Actividades del Programa  00,11694893,72210700,8862700,465920,0,0,0,0,0,93234213
2005,OE,15,Ministerio de Gobierno,10,0,1,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,Actividades del Programa  10,12728502,13595327,11152394,561593,0,0,0,0,0,38037816
2005,OE,15,Ministerio de Gobierno,10,5,0,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,CONST. FASE 2 CARCEL YACUIBA - TARIJA,0,0,0,1700000,0,0,0,0,0,1700000
2005,OE,15,Ministerio de Gobierno,10,6,0,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,CONST. FASE 2 CARCEL MONTERO - SANTA CRUZ,0,0,0,1700000,0,0,0,0,0,1700000
2005,OE,15,Ministerio de Gobierno,10,7,0,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,CONST. FASE 2 PABELLON VARONES MORROS BLANCOS - TARIJA,0,0,0,600000,0,0,0,0,0,600000
2005,OE,15,Ministerio de Gobierno,10,8,0,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,CONST. FASE 2 CARCEL UNCIA POTOSI,0,0,0,1100000,0,0,0,0,0,1100000
2005,OE,15,Ministerio de Gobierno,10,9,0,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,CONST. OBSERVATORIO DE SEGURIDAD PUBLICA Y CIUDADANA,0,0,0,1358500,0,0,0,0,0,1358500
2005,OE,15,Ministerio de Gobierno,10,10,0,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,CONST. MODULOS INTEGRALES DE CONTROL POLICIAL Y VECINAL,0,0,0,466500,0,0,0,0,0,466500
2005,OE,15,Ministerio de Gobierno,10,11,0,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,CONST. FASE 1 CARCEL ORURO - ORURO,0,0,0,1400000,0,0,0,0,0,1400000
2005,OE,15,Ministerio de Gobierno,10,12,0,VICEMINISTERIO DE REGIMEN INTERIOR Y POLICIA,CONST. FASE 1 CARCEL BERMEJO TARIJA,0,0,0,500000,0,0,0,0,0,500000
2005,OE,15,Ministerio de Gobierno,12,0,1,VICEMINISTERIO DE DEFENSA SOCIAL,Actividades del Programa  12,16669455,7248189,4303205,1901947,0,0,75635,18500,0,30216931
2005,OE,15,Ministerio de Gobierno,13,0,1,ORDEN Y SEGURIDAD (POLICIA NACIONAL),Actividades del Programa  13,619126263,28962724,135123163,13581165,1240,0,25269519,13278525,2837160,838179759
2005,OE,16,Ministerio de Educación,0,0,1,TOTAL ACTIVIDADES CENTRALES,Actividades del Programa  00,17511486,58866729,1387746,33847,0,0,0,8280,0,77808088
2005,OE,16,Ministerio de Educación,10,0,1,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,Actividades del Programa  10,0,1707497,1605176,0,0,0,0,0,0,3312673
2005,OE,16,Ministerio de Educación,10,1,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,MEJ. DE LA GESTION EN U. E. EN AREAS ESCOL. Y ALT.,0,201368,60644,1936012,0,0,0,0,0,2198024
2005,OE,16,Ministerio de Educación,10,2,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,FORTALECIMIENTO A LA FORMACION TECNICA Y TECNOLOGICA,0,5794438,756148,6658501,0,0,0,0,0,13209087
2005,OE,16,Ministerio de Educación,10,3,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,"DESAR. DEL SIS. NAL. DE EV., ACR. E INF. DE LA CALIDAD EDUC.",0,2115238,694282,2476091,0,0,0,0,0,5285611
2005,OE,16,Ministerio de Educación,10,4,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,MEJ. DEL SISTEMA DE PLANIFICACION EN EL M.E.,0,1606580,223715,1948077,0,0,0,0,0,3778372
2005,OE,16,Ministerio de Educación,10,5,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,IMPLEM. DE NUEVAS TEC. INF. COM. (NTIC) EN EL SEN,0,0,0,143660,0,0,0,0,0,143660
2005,OE,16,Ministerio de Educación,10,6,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,MEJ. DE CAPACIDAD DE GESTION INST. EN EL AMBITO DESC.,0,539474,127213,7371522,0,0,0,0,0,8038209
2005,OE,16,Ministerio de Educación,10,7,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,FORTALECIMIENTO DE LA CAPACIDAD NORMATIVA Y GERENCIAL DEL M.,0,1935828,835741,9551278,0,0,0,0,0,12322847
2005,OE,16,Ministerio de Educación,10,8,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,MEJ. DE DE LA CREDIBILIDAD Y DE LA VALORACION SOCIAL DE LOS,0,1341366,76031,2201780,0,0,0,0,0,3619177
2005,OE,16,Ministerio de Educación,10,9,0,CONS DE  SERV.DE CAL. EN EL S.E.N. ESTABL. GESTION POR RESUL,INVESTIGACIÓN PARA EDUCACIÓN SUPERIOR REFORMA II,0,3370043,339327,8249410,0,0,0,0,0,11958780
2005,OE,16,Ministerio de Educación,11,1,0,CONSOLIDACIÓN DE LA DEMOCRACIA PARTICIPATIVA,CONSOLIDACION DE JUNTAS Y CONSEJOS EDUCATIVOS,0,1480546,323035,560736,0,0,0,387,0,2364704
2005,OE,16,Ministerio de Educación,11,2,0,CONSOLIDACIÓN DE LA DEMOCRACIA PARTICIPATIVA,IMPLEM. COMUNIDADES EN EDUC. ALT. Y EN FORM. TEC. Y TECNOLOG,0,95064,12440,13287,0,0,0,0,0,120791
